timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,position,geolocation
2015-01-05T00:00:00+00:00,0013a20040b5b337,1,511,23.9,23.9,23.9,97.9,97.9,97.9,42.8,42.8,42.8,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150105000000,,"-37.8195002, 144.9418888"
2015-01-05T03:00:00+00:00,0013a20040b31571,1,510,21.6,21.6,21.6,97.3,97.3,97.3,47.8,47.8,47.8,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150105030000,,"-37.8197121, 144.9413253"
2015-01-05T03:35:00+00:00,0013a20040b315ec,1,501,23.2,23.2,23.2,97.3,97.3,97.3,36.0,36.0,36.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150105033500,,"-37.8148084, 144.980999"
2015-01-05T03:55:00+00:00,0013a20040b5b337,1,511,23.5,23.5,23.5,98.3,98.3,98.3,45.5,45.5,45.5,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150105035500,,"-37.8195002, 144.9418888"
2015-01-05T04:05:00+00:00,0013a20040b5b337,1,511,23.2,23.2,23.2,98.4,98.4,98.4,45.5,45.5,45.5,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150105040500,,"-37.8195002, 144.9418888"
2015-01-05T04:25:00+00:00,0013a20040b315ec,1,501,24.8,24.8,24.8,97.4,97.4,97.4,36.0,36.0,36.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150105042500,,"-37.8148084, 144.980999"
2015-01-05T05:25:00+00:00,0013a20040b516ed,1,505,23.5,23.5,23.5,93.9,93.9,93.9,51.9,51.9,51.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150105052500,,"-37.813073, 144.9804061"
2015-01-05T05:45:00+00:00,0013a20040b516ed,1,505,22.6,22.6,22.6,92.6,92.6,92.6,52.4,52.4,52.4,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150105054500,,"-37.813073, 144.9804061"
2015-01-05T06:15:00+00:00,0013a20040b31583,1,509,22.6,22.6,22.6,97.6,97.6,97.6,51.8,51.8,51.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150105061500,,"-37.8199043, 144.9404851"
2015-01-05T06:45:00+00:00,0013a20040b31571,1,510,25.5,25.5,25.5,98.1,98.1,98.1,43.7,43.7,43.7,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150105064500,,"-37.8197121, 144.9413253"
2015-01-05T07:05:00+00:00,0013a20040b516ed,1,505,20.6,20.6,20.6,84.9,84.9,84.9,54.1,54.1,54.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150105070500,,"-37.813073, 144.9804061"
2015-03-24T06:25:00+00:00,0013a20040b31583,1,509,15.2,15.2,15.2,89.1,89.1,89.1,51.3,51.3,51.3,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324062500,,"-37.8199043, 144.9404851"
2015-03-23T14:20:00+00:00,0013a20040b31583,1,509,13.9,13.9,13.9,3.0,3.0,3.0,67.5,67.5,67.5,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150323142000,,"-37.8199043, 144.9404851"
2015-03-24T13:50:00+00:00,0013a20040b31571,1,510,13.5,13.5,13.5,1.3,1.3,1.3,47.8,47.8,47.8,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150324135000,,"-37.8197121, 144.9413253"
2015-03-23T16:00:00+00:00,0013a20040b516ed,1,505,15.2,15.2,15.2,2.5,2.5,2.5,55.4,55.4,55.4,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150323160000,,"-37.813073, 144.9804061"
2015-03-23T16:15:00+00:00,0013a20040b315ec,1,501,13.5,13.5,13.5,0.8,0.8,0.8,66.7,66.7,66.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150323161500,,"-37.8148084, 144.980999"
2015-03-23T17:45:00+00:00,0013a20040b3155c,1,506,14.2,14.2,14.2,8.4,8.4,8.4,49.2,49.2,49.2,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150323174500,,"-37.8203537, 144.9404816"
2015-03-23T22:00:00+00:00,0013a20040b31583,1,509,13.5,13.5,13.5,83.1,83.1,83.1,60.4,60.4,60.4,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150323220000,,"-37.8199043, 144.9404851"
2015-03-24T00:35:00+00:00,0013a20040b516ed,1,505,14.8,14.8,14.8,85.7,85.7,85.7,47.3,47.3,47.3,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150324003500,,"-37.813073, 144.9804061"
2015-03-24T14:30:00+00:00,0013a20040b31583,1,509,14.2,14.2,14.2,3.0,3.0,3.0,53.8,53.8,53.8,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324143000,,"-37.8199043, 144.9404851"
2015-03-24T10:30:00+00:00,0013a20040b31583,1,509,15.2,15.2,15.2,3.3,3.3,3.3,53.7,53.7,53.7,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324103000,,"-37.8199043, 144.9404851"
2015-03-24T11:25:00+00:00,0013a20040b31583,1,509,14.8,14.8,14.8,3.2,3.2,3.2,54.1,54.1,54.1,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324112500,,"-37.8199043, 144.9404851"
2015-03-24T11:45:00+00:00,0013a20040b31571,1,510,13.9,13.9,13.9,1.4,1.4,1.4,49.4,49.4,49.4,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150324114500,,"-37.8197121, 144.9413253"
2015-03-24T13:45:00+00:00,0013a20040b31583,1,509,14.5,14.5,14.5,3.1,3.1,3.1,54.9,54.9,54.9,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324134500,,"-37.8199043, 144.9404851"
2015-03-24T13:55:00+00:00,0013a20040b3155c,1,506,13.9,13.9,13.9,9.0,9.0,9.0,43.3,43.3,43.3,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150324135500,,"-37.8203537, 144.9404816"
2015-03-24T19:45:00+00:00,0013a20040b3155c,1,506,12.9,12.9,12.9,8.7,8.7,8.7,41.2,41.2,41.2,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150324194500,,"-37.8203537, 144.9404816"
2015-03-26T02:25:00+00:00,0013a20040b31583,1,509,19.4,19.4,19.4,97.6,97.6,97.6,28.4,28.4,28.4,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150326022500,,"-37.8199043, 144.9404851"
2015-03-24T15:30:00+00:00,0013a20040b3155c,1,506,13.5,13.5,13.5,8.4,8.4,8.4,48.1,48.1,48.1,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150324153000,,"-37.8203537, 144.9404816"
2015-03-24T15:30:00+00:00,0013a20040b31571,1,510,12.9,12.9,12.9,1.3,1.3,1.3,51.4,51.4,51.4,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150324153000,,"-37.8197121, 144.9413253"
2015-03-24T16:10:00+00:00,0013a20040b31583,1,509,13.5,13.5,13.5,3.0,3.0,3.0,60.1,60.1,60.1,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324161000,,"-37.8199043, 144.9404851"
2015-03-24T16:20:00+00:00,0013a20040b31583,1,509,13.5,13.5,13.5,3.0,3.0,3.0,60.8,60.8,60.8,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324162000,,"-37.8199043, 144.9404851"
2015-03-24T17:35:00+00:00,0013a20040b31583,1,509,13.2,13.2,13.2,3.0,3.0,3.0,49.6,49.6,49.6,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324173500,,"-37.8199043, 144.9404851"
2015-03-24T17:35:00+00:00,0013a20040b3155c,1,506,12.9,12.9,12.9,8.8,8.8,8.8,40.6,40.6,40.6,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150324173500,,"-37.8203537, 144.9404816"
2015-03-25T08:15:00+00:00,0013a20040b315ec,1,501,15.2,15.2,15.2,67.2,67.2,67.2,47.3,47.3,47.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150325081500,,"-37.8148084, 144.980999"
