timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,position,geolocation
2015-02-21T18:20:00+00:00,0013a20040b5b337,1,511,26.5,26.5,26.5,11.0,11.0,11.0,35.4,35.4,35.4,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150221182000,,"-37.8195002, 144.9418888"
2015-02-21T19:45:00+00:00,0013a20040b3155c,1,506,25.5,25.5,25.5,25.8,25.8,25.8,36.2,36.2,36.2,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150221194500,,"-37.8203537, 144.9404816"
2015-02-21T17:30:00+00:00,0013a20040b3155c,1,506,25.8,25.8,25.8,8.1,8.1,8.1,34.1,34.1,34.1,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150221173000,,"-37.8203537, 144.9404816"
2015-02-21T22:55:00+00:00,0013a20040b31583,1,509,27.4,27.4,27.4,94.7,94.7,94.7,42.8,42.8,42.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150221225500,,"-37.8199043, 144.9404851"
2015-02-21T23:40:00+00:00,0013a20040b3155c,1,506,28.4,28.4,28.4,95.1,95.1,95.1,35.7,35.7,35.7,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150221234000,,"-37.8203537, 144.9404816"
2015-02-22T18:00:00+00:00,0013a20040b5b337,1,511,23.9,23.9,23.9,10.7,10.7,10.7,42.6,42.6,42.6,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150222180000,,"-37.8195002, 144.9418888"
2015-02-22T07:20:00+00:00,0013a20040b3155c,1,506,33.2,33.2,33.2,95.0,95.0,95.0,26.7,26.7,26.7,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150222072000,,"-37.8203537, 144.9404816"
2015-02-22T08:00:00+00:00,0013a20040b31583,1,509,31.6,31.6,31.6,83.4,83.4,83.4,32.2,32.2,32.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150222080000,,"-37.8199043, 144.9404851"
2015-02-22T16:15:00+00:00,0013a20040b5b337,1,511,22.6,22.6,22.6,10.0,10.0,10.0,49.7,49.7,49.7,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150222161500,,"-37.8195002, 144.9418888"
2015-02-22T09:35:00+00:00,0013a20040b3155c,1,506,28.7,28.7,28.7,8.7,8.7,8.7,32.5,32.5,32.5,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150222093500,,"-37.8203537, 144.9404816"
2015-02-22T10:15:00+00:00,0013a20040b5b337,1,511,29.0,29.0,29.0,10.7,10.7,10.7,33.6,33.6,33.6,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150222101500,,"-37.8195002, 144.9418888"
2015-02-24T21:40:00+00:00,0013a20040b31571,1,510,16.5,16.5,16.5,92.0,92.0,92.0,54.0,54.0,54.0,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150224214000,,"-37.8197121, 144.9413253"
2015-02-22T22:20:00+00:00,0013a20040b31583,1,509,28.1,28.1,28.1,95.6,95.6,95.6,42.1,42.1,42.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150222222000,,"-37.8199043, 144.9404851"
2015-02-23T05:25:00+00:00,0013a20040b4b755,1,508,19.4,19.4,19.4,86.6,86.6,86.6,54.3,54.3,54.3,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150223052500,,"-37.8134078, 144.9794923"
2015-02-22T20:55:00+00:00,0013a20040b31571,1,510,24.8,24.8,24.8,91.8,91.8,91.8,44.7,44.7,44.7,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150222205500,,"-37.8197121, 144.9413253"
2015-02-23T07:00:00+00:00,0013a20040b516f6,1,507,19.0,19.0,19.0,90.9,90.9,90.9,56.8,56.8,56.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150223070000,,"-37.8149218, 144.9822582"
2015-02-23T07:55:00+00:00,0013a20040b516f6,1,507,18.1,18.1,18.1,70.7,70.7,70.7,57.8,57.8,57.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150223075500,,"-37.8149218, 144.9822582"
2015-02-22T22:10:00+00:00,0013a20040b31583,1,509,28.1,28.1,28.1,94.5,94.5,94.5,42.8,42.8,42.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150222221000,,"-37.8199043, 144.9404851"
2015-02-23T04:40:00+00:00,0013a20040b31583,1,509,20.6,20.6,20.6,91.9,91.9,91.9,64.9,64.9,64.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223044000,,"-37.8199043, 144.9404851"
2015-02-23T06:35:00+00:00,0013a20040b31583,1,509,20.6,20.6,20.6,95.0,95.0,95.0,60.9,60.9,60.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223063500,,"-37.8199043, 144.9404851"
2015-02-23T08:55:00+00:00,0013a20040b516f6,1,507,16.5,16.5,16.5,22.2,22.2,22.2,65.5,65.5,65.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150223085500,,"-37.8149218, 144.9822582"
2015-02-23T06:15:00+00:00,0013a20040b31583,1,509,20.6,20.6,20.6,93.6,93.6,93.6,63.4,63.4,63.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223061500,,"-37.8199043, 144.9404851"
2015-02-23T01:15:00+00:00,0013a20040b31583,1,509,22.3,22.3,22.3,92.7,92.7,92.7,61.7,61.7,61.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223011500,,"-37.8199043, 144.9404851"
2015-02-23T02:30:00+00:00,0013a20040b31583,1,509,19.7,19.7,19.7,86.0,86.0,86.0,68.0,68.0,68.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223023000,,"-37.8199043, 144.9404851"
2015-02-23T03:40:00+00:00,0013a20040b31583,1,509,19.7,19.7,19.7,84.2,84.2,84.2,67.7,67.7,67.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223034000,,"-37.8199043, 144.9404851"
2015-02-25T00:50:00+00:00,0013a20040b3155c,1,506,29.0,29.0,29.0,96.7,96.7,96.7,29.4,29.4,29.4,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150225005000,,"-37.8203537, 144.9404816"
2015-02-25T07:30:00+00:00,0013a20040b516f6,1,507,25.2,25.2,25.2,88.8,88.8,88.8,41.0,41.0,41.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150225073000,,"-37.8149218, 144.9822582"
2015-02-23T10:40:00+00:00,0013a20040b4b755,1,508,17.7,17.7,17.7,1.6,1.6,1.6,48.5,48.5,48.5,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150223104000,,"-37.8134078, 144.9794923"
2015-02-24T07:30:00+00:00,0013a20040b31571,1,510,25.5,25.5,25.5,98.1,98.1,98.1,36.3,36.3,36.3,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150224073000,,"-37.8197121, 144.9413253"
2015-02-23T09:10:00+00:00,0013a20040b5b318,1,502,16.8,16.8,16.8,10.6,10.6,10.6,58.2,58.2,58.2,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150223091000,,"-37.8146097, 144.9790177"
2015-02-23T09:35:00+00:00,0013a20040b516ed,1,505,18.4,18.4,18.4,2.3,2.3,2.3,59.0,59.0,59.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150223093500,,"-37.813073, 144.9804061"
2015-02-23T09:35:00+00:00,0013a20040b516f6,1,507,17.4,17.4,17.4,0.8,0.8,0.8,55.1,55.1,55.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150223093500,,"-37.8149218, 144.9822582"
2015-02-23T10:00:00+00:00,0013a20040b31583,1,509,19.0,19.0,19.0,3.6,3.6,3.6,60.1,60.1,60.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223100000,,"-37.8199043, 144.9404851"
2015-02-23T09:40:00+00:00,0013a20040b31583,1,509,19.0,19.0,19.0,3.7,3.7,3.7,58.5,58.5,58.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223094000,,"-37.8199043, 144.9404851"
2015-02-24T00:45:00+00:00,0013a20040b31583,1,509,20.0,20.0,20.0,96.2,96.2,96.2,44.0,44.0,44.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224004500,,"-37.8199043, 144.9404851"
2015-02-24T14:55:00+00:00,0013a20040b31583,1,509,16.1,16.1,16.1,3.1,3.1,3.1,64.5,64.5,64.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224145500,,"-37.8199043, 144.9404851"
2015-02-24T04:30:00+00:00,0013a20040b31583,1,509,23.9,23.9,23.9,97.8,97.8,97.8,34.4,34.4,34.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224043000,,"-37.8199043, 144.9404851"
2015-02-24T09:35:00+00:00,0013a20040b5b337,1,511,17.4,17.4,17.4,13.6,13.6,13.6,48.9,48.9,48.9,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150224093500,,"-37.8195002, 144.9418888"
2015-02-24T13:45:00+00:00,0013a20040b31583,1,509,17.1,17.1,17.1,3.0,3.0,3.0,63.9,63.9,63.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224134500,,"-37.8199043, 144.9404851"
2015-02-25T00:30:00+00:00,0013a20040b31583,1,509,25.8,25.8,25.8,96.7,96.7,96.7,42.8,42.8,42.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150225003000,,"-37.8199043, 144.9404851"
2015-02-24T06:20:00+00:00,0013a20040b31583,1,509,21.9,21.9,21.9,97.4,97.4,97.4,41.4,41.4,41.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224062000,,"-37.8199043, 144.9404851"
2015-02-24T07:35:00+00:00,0013a20040b31583,1,509,21.3,21.3,21.3,97.8,97.8,97.8,42.8,42.8,42.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224073500,,"-37.8199043, 144.9404851"
2015-02-24T11:55:00+00:00,0013a20040b31571,1,510,17.4,17.4,17.4,1.2,1.2,1.2,53.2,53.2,53.2,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150224115500,,"-37.8197121, 144.9413253"
2015-02-24T06:30:00+00:00,0013a20040b31583,1,509,23.2,23.2,23.2,97.8,97.8,97.8,38.4,38.4,38.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224063000,,"-37.8199043, 144.9404851"
2015-02-24T13:25:00+00:00,0013a20040b31583,1,509,17.1,17.1,17.1,3.1,3.1,3.1,62.5,62.5,62.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224132500,,"-37.8199043, 144.9404851"
2015-02-24T11:00:00+00:00,0013a20040b3155c,1,506,17.7,17.7,17.7,8.9,8.9,8.9,39.9,39.9,39.9,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150224110000,,"-37.8203537, 144.9404816"
2015-02-24T09:45:00+00:00,0013a20040b31583,1,509,18.1,18.1,18.1,3.5,3.5,3.5,57.6,57.6,57.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224094500,,"-37.8199043, 144.9404851"
2015-02-24T12:00:00+00:00,0013a20040b31583,1,509,18.4,18.4,18.4,3.1,3.1,3.1,61.1,61.1,61.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224120000,,"-37.8199043, 144.9404851"
2015-02-24T18:20:00+00:00,0013a20040b31583,1,509,15.2,15.2,15.2,3.1,3.1,3.1,67.7,67.7,67.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224182000,,"-37.8199043, 144.9404851"
2015-02-24T13:00:00+00:00,0013a20040b31583,1,509,17.4,17.4,17.4,3.0,3.0,3.0,61.1,61.1,61.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224130000,,"-37.8199043, 144.9404851"
2015-02-24T17:05:00+00:00,0013a20040b3155c,1,506,14.8,14.8,14.8,8.5,8.5,8.5,55.7,55.7,55.7,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150224170500,,"-37.8203537, 144.9404816"
2015-02-24T17:10:00+00:00,0013a20040b31583,1,509,15.2,15.2,15.2,3.2,3.2,3.2,67.4,67.4,67.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224171000,,"-37.8199043, 144.9404851"
2015-02-24T16:55:00+00:00,0013a20040b5b337,1,511,15.2,15.2,15.2,11.9,11.9,11.9,59.5,59.5,59.5,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150224165500,,"-37.8195002, 144.9418888"
2015-02-24T23:05:00+00:00,0013a20040b5b337,1,511,18.7,18.7,18.7,96.4,96.4,96.4,50.7,50.7,50.7,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150224230500,,"-37.8195002, 144.9418888"
2015-02-25T10:05:00+00:00,0013a20040b315ec,1,501,20.0,20.0,20.0,0.8,0.8,0.8,55.5,55.5,55.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150225100500,,"-37.8148084, 144.980999"
2015-02-24T17:25:00+00:00,0013a20040b31571,1,510,14.5,14.5,14.5,1.0,1.0,1.0,58.9,58.9,58.9,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150224172500,,"-37.8197121, 144.9413253"
2015-02-24T18:00:00+00:00,0013a20040b31583,1,509,15.2,15.2,15.2,3.1,3.1,3.1,67.5,67.5,67.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224180000,,"-37.8199043, 144.9404851"
2015-02-24T19:40:00+00:00,0013a20040b5b337,1,511,15.2,15.2,15.2,24.4,24.4,24.4,60.0,60.0,60.0,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150224194000,,"-37.8195002, 144.9418888"
2015-02-25T01:55:00+00:00,0013a20040b516ed,1,505,24.5,24.5,24.5,92.9,92.9,92.9,46.6,46.6,46.6,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150225015500,,"-37.813073, 144.9804061"
2015-02-25T04:15:00+00:00,0013a20040b31583,1,509,28.7,28.7,28.7,97.6,97.6,97.6,38.5,38.5,38.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150225041500,,"-37.8199043, 144.9404851"
2015-02-24T23:45:00+00:00,0013a20040b31571,1,510,25.5,25.5,25.5,97.4,97.4,97.4,42.5,42.5,42.5,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150224234500,,"-37.8197121, 144.9413253"
2015-02-25T02:00:00+00:00,0013a20040b315ec,1,501,25.8,25.8,25.8,95.4,95.4,95.4,41.7,41.7,41.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150225020000,,"-37.8148084, 144.980999"
2015-02-25T09:35:00+00:00,0013a20040b5b318,1,502,21.3,21.3,21.3,2.5,2.5,2.5,48.6,48.6,48.6,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150225093500,,"-37.8146097, 144.9790177"
2015-02-24T23:00:00+00:00,0013a20040b516ed,1,505,18.7,18.7,18.7,95.0,95.0,95.0,55.9,55.9,55.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150224230000,,"-37.813073, 144.9804061"
2015-02-25T02:10:00+00:00,0013a20040b315ec,1,501,24.5,24.5,24.5,96.6,96.6,96.6,44.2,44.2,44.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150225021000,,"-37.8148084, 144.980999"
2015-02-25T02:40:00+00:00,0013a20040b516f6,1,507,27.4,27.4,27.4,97.0,97.0,97.0,37.3,37.3,37.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150225024000,,"-37.8149218, 144.9822582"
2015-02-25T03:20:00+00:00,0013a20040b516ed,1,505,25.5,25.5,25.5,93.3,93.3,93.3,47.2,47.2,47.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150225032000,,"-37.813073, 144.9804061"
2015-02-25T06:00:00+00:00,0013a20040b31583,1,509,29.4,29.4,29.4,97.8,97.8,97.8,39.6,39.6,39.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150225060000,,"-37.8199043, 144.9404851"
2015-02-25T02:05:00+00:00,0013a20040b516ed,1,505,25.5,25.5,25.5,92.0,92.0,92.0,45.5,45.5,45.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150225020500,,"-37.813073, 144.9804061"
2015-02-25T02:15:00+00:00,0013a20040b31583,1,509,29.0,29.0,29.0,97.3,97.3,97.3,38.4,38.4,38.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150225021500,,"-37.8199043, 144.9404851"
2015-02-25T02:20:00+00:00,0013a20040b516f6,1,507,24.8,24.8,24.8,96.8,96.8,96.8,39.5,39.5,39.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150225022000,,"-37.8149218, 144.9822582"
2015-02-25T15:30:00+00:00,0013a20040b3155c,1,506,18.1,18.1,18.1,8.4,8.4,8.4,-24.7,-24.7,-24.7,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150225153000,,"-37.8203537, 144.9404816"
2015-02-25T02:55:00+00:00,0013a20040b5b318,1,502,25.8,25.8,25.8,93.4,93.4,93.4,37.3,37.3,37.3,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150225025500,,"-37.8146097, 144.9790177"
2015-02-25T03:10:00+00:00,0013a20040b516f6,1,507,25.8,25.8,25.8,96.7,96.7,96.7,38.7,38.7,38.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150225031000,,"-37.8149218, 144.9822582"
2015-02-25T04:55:00+00:00,0013a20040b315ec,1,501,30.3,30.3,30.3,97.2,97.2,97.2,39.0,39.0,39.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150225045500,,"-37.8148084, 144.980999"
