timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,position,geolocation
2015-03-23T09:55:00+00:00,0013a20040b315ec,1,501,16.5,16.5,16.5,1.1,1.1,1.1,73.8,73.8,73.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150323095500,,"-37.8148084, 144.980999"
2015-03-23T10:10:00+00:00,0013a20040b516ed,1,505,17.7,17.7,17.7,2.9,2.9,2.9,59.2,59.2,59.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150323101000,,"-37.813073, 144.9804061"
2015-03-23T10:35:00+00:00,0013a20040b31583,1,509,17.4,17.4,17.4,3.1,3.1,3.1,63.6,63.6,63.6,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150323103500,,"-37.8199043, 144.9404851"
2015-03-23T14:55:00+00:00,0013a20040b3155c,1,506,14.2,14.2,14.2,8.5,8.5,8.5,57.8,57.8,57.8,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150323145500,,"-37.8203537, 144.9404816"
2015-03-23T23:05:00+00:00,0013a20040b31583,1,509,14.8,14.8,14.8,90.6,90.6,90.6,49.1,49.1,49.1,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150323230500,,"-37.8199043, 144.9404851"
2015-03-24T06:20:00+00:00,0013a20040b31571,1,510,14.5,14.5,14.5,91.1,91.1,91.1,44.8,44.8,44.8,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150324062000,,"-37.8197121, 144.9413253"
2015-03-23T20:00:00+00:00,0013a20040b31583,1,509,13.9,13.9,13.9,2.6,2.6,2.6,61.7,61.7,61.7,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150323200000,,"-37.8199043, 144.9404851"
2015-03-23T22:15:00+00:00,0013a20040b31583,1,509,13.5,13.5,13.5,83.8,83.8,83.8,61.9,61.9,61.9,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150323221500,,"-37.8199043, 144.9404851"
2015-03-23T23:15:00+00:00,0013a20040b31583,1,509,14.5,14.5,14.5,91.3,91.3,91.3,47.2,47.2,47.2,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150323231500,,"-37.8199043, 144.9404851"
2015-03-24T00:25:00+00:00,0013a20040b5b318,1,502,13.2,13.2,13.2,89.6,89.6,89.6,44.5,44.5,44.5,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150324002500,,"-37.8146097, 144.9790177"
2015-03-24T01:40:00+00:00,0013a20040b31583,1,509,15.5,15.5,15.5,93.4,93.4,93.4,52.7,52.7,52.7,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324014000,,"-37.8199043, 144.9404851"
2015-03-24T06:45:00+00:00,0013a20040b31583,1,509,15.2,15.2,15.2,86.8,86.8,86.8,50.0,50.0,50.0,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324064500,,"-37.8199043, 144.9404851"
2015-03-24T03:40:00+00:00,0013a20040b31583,1,509,14.8,14.8,14.8,94.8,94.8,94.8,52.7,52.7,52.7,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324034000,,"-37.8199043, 144.9404851"
2015-03-25T13:05:00+00:00,0013a20040b31583,1,509,15.5,15.5,15.5,2.7,2.7,2.7,35.2,35.2,35.2,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150325130500,,"-37.8199043, 144.9404851"
2015-03-24T05:55:00+00:00,0013a20040b31571,1,510,14.5,14.5,14.5,92.1,92.1,92.1,44.7,44.7,44.7,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150324055500,,"-37.8197121, 144.9413253"
2015-03-25T22:40:00+00:00,0013a20040b31583,1,509,17.1,17.1,17.1,96.8,96.8,96.8,41.0,41.0,41.0,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150325224000,,"-37.8199043, 144.9404851"
2015-03-24T17:25:00+00:00,0013a20040b3155c,1,506,12.9,12.9,12.9,8.7,8.7,8.7,39.0,39.0,39.0,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150324172500,,"-37.8203537, 144.9404816"
2015-03-24T11:55:00+00:00,0013a20040b31583,1,509,14.8,14.8,14.8,3.2,3.2,3.2,57.0,57.0,57.0,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324115500,,"-37.8199043, 144.9404851"
2015-03-25T11:30:00+00:00,0013a20040b3155c,1,506,15.8,15.8,15.8,8.6,8.6,8.6,38.0,38.0,38.0,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150325113000,,"-37.8203537, 144.9404816"
2015-03-24T17:55:00+00:00,0013a20040b31583,1,509,13.2,13.2,13.2,3.0,3.0,3.0,51.3,51.3,51.3,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324175500,,"-37.8199043, 144.9404851"
2015-03-24T17:55:00+00:00,0013a20040b31571,1,510,12.6,12.6,12.6,1.3,1.3,1.3,45.6,45.6,45.6,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150324175500,,"-37.8197121, 144.9413253"
2015-03-24T19:45:00+00:00,0013a20040b31583,1,509,13.2,13.2,13.2,2.2,2.2,2.2,51.0,51.0,51.0,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324194500,,"-37.8199043, 144.9404851"
2015-03-24T15:50:00+00:00,0013a20040b31583,1,509,13.5,13.5,13.5,3.0,3.0,3.0,59.6,59.6,59.6,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324155000,,"-37.8199043, 144.9404851"
2015-03-24T16:40:00+00:00,0013a20040b31583,1,509,13.5,13.5,13.5,2.9,2.9,2.9,52.1,52.1,52.1,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324164000,,"-37.8199043, 144.9404851"
2015-03-24T16:45:00+00:00,0013a20040b31571,1,510,12.9,12.9,12.9,1.3,1.3,1.3,46.4,46.4,46.4,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150324164500,,"-37.8197121, 144.9413253"
2015-03-24T16:50:00+00:00,0013a20040b31583,1,509,13.5,13.5,13.5,2.9,2.9,2.9,50.0,50.0,50.0,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324165000,,"-37.8199043, 144.9404851"
2015-03-24T17:00:00+00:00,0013a20040b31583,1,509,13.5,13.5,13.5,3.0,3.0,3.0,50.7,50.7,50.7,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150324170000,,"-37.8199043, 144.9404851"
