timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,position,geolocation
2015-02-26T16:45:00+00:00,0013a20040b31571,1,510,16.8,16.8,16.8,4.4,4.4,4.4,58.2,58.2,58.2,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150226164500,,"-37.8197121, 144.9413253"
2015-02-27T12:05:00+00:00,0013a20040b31583,1,509,19.0,19.0,19.0,4.9,4.9,4.9,61.9,61.9,61.9,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227120500,,"-37.8199043, 144.9404851"
2015-02-27T12:05:00+00:00,0013a20040b5b337,1,511,19.0,19.0,19.0,10.5,10.5,10.5,55.4,55.4,55.4,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150227120500,,"-37.8195002, 144.9418888"
2015-02-26T18:35:00+00:00,0013a20040b31583,1,509,16.5,16.5,16.5,2.6,2.6,2.6,67.7,67.7,67.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150226183500,,"-37.8199043, 144.9404851"
2015-02-26T19:25:00+00:00,0013a20040b31583,1,509,15.8,15.8,15.8,2.4,2.4,2.4,68.0,68.0,68.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150226192500,,"-37.8199043, 144.9404851"
2015-02-26T20:20:00+00:00,0013a20040b31571,1,510,15.2,15.2,15.2,84.2,84.2,84.2,60.9,60.9,60.9,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150226202000,,"-37.8197121, 144.9413253"
2015-02-26T21:20:00+00:00,0013a20040b31583,1,509,17.1,17.1,17.1,91.7,91.7,91.7,66.4,66.4,66.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150226212000,,"-37.8199043, 144.9404851"
2015-02-26T22:50:00+00:00,0013a20040b31583,1,509,19.4,19.4,19.4,94.2,94.2,94.2,61.7,61.7,61.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150226225000,,"-37.8199043, 144.9404851"
2015-02-26T23:05:00+00:00,0013a20040b516ed,1,505,20.3,20.3,20.3,89.3,89.3,89.3,56.0,56.0,56.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150226230500,,"-37.813073, 144.9804061"
2015-02-26T23:35:00+00:00,0013a20040b4b755,1,508,21.3,21.3,21.3,93.6,93.6,93.6,43.4,43.4,43.4,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150226233500,,"-37.8134078, 144.9794923"
2015-02-27T17:20:00+00:00,0013a20040b31583,1,509,18.4,18.4,18.4,4.8,4.8,4.8,61.4,61.4,61.4,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227172000,,"-37.8199043, 144.9404851"
2015-02-28T05:20:00+00:00,0013a20040b315ec,1,501,30.0,30.0,30.0,92.3,92.3,92.3,28.0,28.0,28.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150228052000,,"-37.8148084, 144.980999"
2015-02-28T11:35:00+00:00,0013a20040b516ed,1,505,19.4,19.4,19.4,2.2,2.2,2.2,75.6,75.6,75.6,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150228113500,,"-37.813073, 144.9804061"
2015-02-27T01:00:00+00:00,0013a20040b516ed,1,505,23.9,23.9,23.9,94.9,94.9,94.9,47.0,47.0,47.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150227010000,,"-37.813073, 144.9804061"
2015-02-27T02:10:00+00:00,0013a20040b5b318,1,502,24.2,24.2,24.2,97.0,97.0,97.0,37.9,37.9,37.9,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150227021000,,"-37.8146097, 144.9790177"
2015-02-27T14:30:00+00:00,0013a20040b31571,1,510,17.4,17.4,17.4,0.8,0.8,0.8,53.8,53.8,53.8,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150227143000,,"-37.8197121, 144.9413253"
2015-02-27T01:25:00+00:00,0013a20040b516f6,1,507,26.1,26.1,26.1,97.1,97.1,97.1,39.9,39.9,39.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227012500,,"-37.8149218, 144.9822582"
2015-02-27T01:40:00+00:00,0013a20040b516ed,1,505,24.5,24.5,24.5,93.7,93.7,93.7,46.9,46.9,46.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150227014000,,"-37.813073, 144.9804061"
2015-02-27T03:05:00+00:00,0013a20040b315ec,1,501,26.8,26.8,26.8,96.8,96.8,96.8,37.7,37.7,37.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227030500,,"-37.8148084, 144.980999"
2015-02-27T15:55:00+00:00,0013a20040b516f6,1,507,16.8,16.8,16.8,0.6,0.6,0.6,57.9,57.9,57.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227155500,,"-37.8149218, 144.9822582"
2015-02-27T02:50:00+00:00,0013a20040b5b318,1,502,24.2,24.2,24.2,97.0,97.0,97.0,39.3,39.3,39.3,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150227025000,,"-37.8146097, 144.9790177"
2015-02-27T04:20:00+00:00,0013a20040b31583,1,509,28.1,28.1,28.1,97.7,97.7,97.7,38.5,38.5,38.5,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227042000,,"-37.8199043, 144.9404851"
2015-02-27T05:55:00+00:00,0013a20040b31571,1,510,22.6,22.6,22.6,94.2,94.2,94.2,43.1,43.1,43.1,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150227055500,,"-37.8197121, 144.9413253"
2015-02-27T14:10:00+00:00,0013a20040b5b337,1,511,18.4,18.4,18.4,9.9,9.9,9.9,52.4,52.4,52.4,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150227141000,,"-37.8195002, 144.9418888"
2015-02-27T15:20:00+00:00,0013a20040b516ed,1,505,17.7,17.7,17.7,2.5,2.5,2.5,60.1,60.1,60.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150227152000,,"-37.813073, 144.9804061"
2015-02-27T16:25:00+00:00,0013a20040b5b337,1,511,18.4,18.4,18.4,9.7,9.7,9.7,54.3,54.3,54.3,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150227162500,,"-37.8195002, 144.9418888"
2015-02-27T11:55:00+00:00,0013a20040b5b337,1,511,19.0,19.0,19.0,10.4,10.4,10.4,54.3,54.3,54.3,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150227115500,,"-37.8195002, 144.9418888"
2015-02-27T15:15:00+00:00,0013a20040b516f6,1,507,16.5,16.5,16.5,0.7,0.7,0.7,58.7,58.7,58.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227151500,,"-37.8149218, 144.9822582"
2015-02-27T15:15:00+00:00,0013a20040b315ec,1,501,16.1,16.1,16.1,0.9,0.9,0.9,71.0,71.0,71.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227151500,,"-37.8148084, 144.980999"
2015-02-27T17:10:00+00:00,0013a20040b31583,1,509,18.4,18.4,18.4,4.7,4.7,4.7,61.1,61.1,61.1,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227171000,,"-37.8199043, 144.9404851"
2015-02-27T17:35:00+00:00,0013a20040b5b337,1,511,18.1,18.1,18.1,10.2,10.2,10.2,54.4,54.4,54.4,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150227173500,,"-37.8195002, 144.9418888"
2015-02-27T16:55:00+00:00,0013a20040b5b337,1,511,18.1,18.1,18.1,9.8,9.8,9.8,54.0,54.0,54.0,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150227165500,,"-37.8195002, 144.9418888"
2015-02-27T14:15:00+00:00,0013a20040b31583,1,509,18.4,18.4,18.4,4.8,4.8,4.8,60.3,60.3,60.3,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227141500,,"-37.8199043, 144.9404851"
2015-02-27T14:30:00+00:00,0013a20040b5b318,1,502,16.5,16.5,16.5,2.4,2.4,2.4,56.7,56.7,56.7,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150227143000,,"-37.8146097, 144.9790177"
2015-02-27T15:10:00+00:00,0013a20040b516ed,1,505,18.1,18.1,18.1,2.4,2.4,2.4,60.1,60.1,60.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150227151000,,"-37.813073, 144.9804061"
2015-02-27T14:45:00+00:00,0013a20040b31583,1,509,18.1,18.1,18.1,4.7,4.7,4.7,62.0,62.0,62.0,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227144500,,"-37.8199043, 144.9404851"
2015-02-27T15:40:00+00:00,0013a20040b31583,1,509,18.4,18.4,18.4,4.8,4.8,4.8,61.1,61.1,61.1,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227154000,,"-37.8199043, 144.9404851"
2015-02-27T19:10:00+00:00,0013a20040b5b337,1,511,18.1,18.1,18.1,10.8,10.8,10.8,55.5,55.5,55.5,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150227191000,,"-37.8195002, 144.9418888"
2015-02-27T18:15:00+00:00,0013a20040b5b318,1,502,16.5,16.5,16.5,2.5,2.5,2.5,59.6,59.6,59.6,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150227181500,,"-37.8146097, 144.9790177"
2015-02-27T18:15:00+00:00,0013a20040b5b337,1,511,18.1,18.1,18.1,10.4,10.4,10.4,54.6,54.6,54.6,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150227181500,,"-37.8195002, 144.9418888"
2015-03-01T00:40:00+00:00,0013a20040b31583,1,509,20.3,20.3,20.3,97.6,97.6,97.6,51.8,51.8,51.8,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150301004000,,"-37.8199043, 144.9404851"
2015-02-27T19:00:00+00:00,0013a20040b315ec,1,501,16.8,16.8,16.8,0.9,0.9,0.9,71.9,71.9,71.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227190000,,"-37.8148084, 144.980999"
2015-02-27T19:15:00+00:00,0013a20040b31583,1,509,18.4,18.4,18.4,4.1,4.1,4.1,63.3,63.3,63.3,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227191500,,"-37.8199043, 144.9404851"
2015-02-27T19:45:00+00:00,0013a20040b31571,1,510,18.1,18.1,18.1,7.7,7.7,7.7,53.3,53.3,53.3,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150227194500,,"-37.8197121, 144.9413253"
2015-02-27T23:45:00+00:00,0013a20040b5b318,1,502,21.3,21.3,21.3,85.3,85.3,85.3,54.4,54.4,54.4,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150227234500,,"-37.8146097, 144.9790177"
2015-02-28T02:30:00+00:00,0013a20040b5b318,1,502,24.5,24.5,24.5,93.5,93.5,93.5,38.8,38.8,38.8,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150228023000,,"-37.8146097, 144.9790177"
2015-02-28T03:30:00+00:00,0013a20040b5b318,1,502,29.7,29.7,29.7,96.0,96.0,96.0,32.2,32.2,32.2,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150228033000,,"-37.8146097, 144.9790177"
2015-02-28T05:00:00+00:00,0013a20040b5b318,1,502,28.7,28.7,28.7,93.7,93.7,93.7,34.6,34.6,34.6,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150228050000,,"-37.8146097, 144.9790177"
2015-02-28T05:35:00+00:00,0013a20040b516f6,1,507,29.4,29.4,29.4,88.5,88.5,88.5,28.1,28.1,28.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150228053500,,"-37.8149218, 144.9822582"
2015-02-27T21:40:00+00:00,0013a20040b31583,1,509,20.6,20.6,20.6,89.2,89.2,89.2,52.7,52.7,52.7,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227214000,,"-37.8199043, 144.9404851"
2015-02-28T03:35:00+00:00,0013a20040b315ec,1,501,29.4,29.4,29.4,95.3,95.3,95.3,30.3,30.3,30.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150228033500,,"-37.8148084, 144.980999"
2015-02-27T22:10:00+00:00,0013a20040b31571,1,510,20.6,20.6,20.6,92.6,92.6,92.6,45.5,45.5,45.5,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150227221000,,"-37.8197121, 144.9413253"
2015-01-08T23:10:00+00:00,0013a20040b31583,1,509,18.1,18.1,18.1,94.6,94.6,94.6,67.8,67.8,67.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150108231000,,"-37.8199043, 144.9404851"
2015-01-08T23:15:00+00:00,0013a20040b516ed,1,505,17.4,17.4,17.4,88.0,88.0,88.0,72.3,72.3,72.3,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150108231500,,"-37.813073, 144.9804061"
2015-01-08T23:20:00+00:00,0013a20040b31583,1,509,17.7,17.7,17.7,92.2,92.2,92.2,68.0,68.0,68.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150108232000,,"-37.8199043, 144.9404851"
2015-01-08T23:45:00+00:00,0013a20040b516f6,1,507,15.5,15.5,15.5,91.2,91.2,91.2,66.6,66.6,66.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150108234500,,"-37.8149218, 144.9822582"
2015-01-08T23:55:00+00:00,0013a20040b516f6,1,507,15.8,15.8,15.8,92.4,92.4,92.4,65.6,65.6,65.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150108235500,,"-37.8149218, 144.9822582"
2015-01-09T00:00:00+00:00,0013a20040b5b318,1,502,16.1,16.1,16.1,93.5,93.5,93.5,66.4,66.4,66.4,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150109000000,,"-37.8146097, 144.9790177"
2015-01-09T00:20:00+00:00,0013a20040b516f6,1,507,16.8,16.8,16.8,94.9,94.9,94.9,63.4,63.4,63.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150109002000,,"-37.8149218, 144.9822582"
2015-01-09T00:35:00+00:00,0013a20040b516ed,1,505,17.7,17.7,17.7,88.7,88.7,88.7,67.1,67.1,67.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150109003500,,"-37.813073, 144.9804061"
2015-01-09T00:45:00+00:00,0013a20040b5b337,1,511,17.7,17.7,17.7,96.2,96.2,96.2,59.8,59.8,59.8,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150109004500,,"-37.8195002, 144.9418888"
2015-01-09T00:55:00+00:00,0013a20040b31571,1,510,17.7,17.7,17.7,94.8,94.8,94.8,57.6,57.6,57.6,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150109005500,,"-37.8197121, 144.9413253"
2015-01-09T01:10:00+00:00,0013a20040b516f6,1,507,15.8,15.8,15.8,89.4,89.4,89.4,65.2,65.2,65.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150109011000,,"-37.8149218, 144.9822582"
2015-01-09T01:50:00+00:00,0013a20040b516ed,1,505,17.4,17.4,17.4,84.3,84.3,84.3,66.0,66.0,66.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150109015000,,"-37.813073, 144.9804061"
2015-01-09T02:00:00+00:00,0013a20040b516ed,1,505,17.4,17.4,17.4,84.7,84.7,84.7,65.0,65.0,65.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150109020000,,"-37.813073, 144.9804061"
2015-01-09T02:10:00+00:00,0013a20040b516f6,1,507,16.1,16.1,16.1,91.1,91.1,91.1,61.2,61.2,61.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150109021000,,"-37.8149218, 144.9822582"
2015-01-09T02:15:00+00:00,0013a20040b4b755,1,508,16.8,16.8,16.8,86.7,86.7,86.7,54.4,54.4,54.4,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150109021500,,"-37.8134078, 144.9794923"
2015-01-09T02:20:00+00:00,0013a20040b516ed,1,505,17.4,17.4,17.4,83.9,83.9,83.9,66.0,66.0,66.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150109022000,,"-37.813073, 144.9804061"
2015-01-09T02:25:00+00:00,0013a20040b4b755,1,508,16.5,16.5,16.5,87.5,87.5,87.5,54.1,54.1,54.1,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150109022500,,"-37.8134078, 144.9794923"
2015-01-09T02:30:00+00:00,0013a20040b516ed,1,505,17.4,17.4,17.4,85.6,85.6,85.6,65.5,65.5,65.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150109023000,,"-37.813073, 144.9804061"
2015-01-09T02:35:00+00:00,0013a20040b4b755,1,508,16.8,16.8,16.8,88.3,88.3,88.3,52.9,52.9,52.9,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150109023500,,"-37.8134078, 144.9794923"
2015-01-09T02:40:00+00:00,0013a20040b516f6,1,507,16.5,16.5,16.5,91.8,91.8,91.8,60.1,60.1,60.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150109024000,,"-37.8149218, 144.9822582"
2015-01-09T02:50:00+00:00,0013a20040b516f6,1,507,16.1,16.1,16.1,91.5,91.5,91.5,60.0,60.0,60.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150109025000,,"-37.8149218, 144.9822582"
2015-01-09T03:00:00+00:00,0013a20040b516f6,1,507,16.1,16.1,16.1,90.7,90.7,90.7,59.8,59.8,59.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150109030000,,"-37.8149218, 144.9822582"
2015-01-09T03:50:00+00:00,0013a20040b5b337,1,511,17.7,17.7,17.7,95.3,95.3,95.3,56.0,56.0,56.0,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150109035000,,"-37.8195002, 144.9418888"
2015-01-09T04:00:00+00:00,0013a20040b4b755,1,508,16.8,16.8,16.8,89.1,89.1,89.1,51.3,51.3,51.3,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150109040000,,"-37.8134078, 144.9794923"
2015-01-09T04:35:00+00:00,0013a20040b315ec,1,501,17.1,17.1,17.1,91.6,91.6,91.6,55.2,55.2,55.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150109043500,,"-37.8148084, 144.980999"
2015-01-09T04:50:00+00:00,0013a20040b4b755,1,508,16.8,16.8,16.8,86.6,86.6,86.6,52.6,52.6,52.6,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150109045000,,"-37.8134078, 144.9794923"
2015-01-09T04:50:00+00:00,0013a20040b31583,1,509,18.4,18.4,18.4,92.5,92.5,92.5,64.1,64.1,64.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150109045000,,"-37.8199043, 144.9404851"
