timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,position,geolocation
2015-03-03T00:55:00+00:00,0013a20040b5b318,1,502,23.5,23.5,23.5,96.6,96.6,96.6,43.4,43.4,43.4,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150303005500,,"-37.8146097, 144.9790177"
2015-03-03T01:10:00+00:00,0013a20040b516ed,1,505,22.6,22.6,22.6,94.1,94.1,94.1,48.5,48.5,48.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150303011000,,"-37.813073, 144.9804061"
2015-03-03T02:05:00+00:00,0013a20040b516f6,1,507,22.3,22.3,22.3,96.9,96.9,96.9,42.3,42.3,42.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150303020500,,"-37.8149218, 144.9822582"
2015-03-04T20:00:00+00:00,0013a20040b31571,1,510,11.9,11.9,11.9,51.4,51.4,51.4,44.5,44.5,44.5,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150304200000,,"-37.8197121, 144.9413253"
2015-03-03T03:05:00+00:00,0013a20040b315ec,1,501,24.2,24.2,24.2,97.1,97.1,97.1,39.9,39.9,39.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150303030500,,"-37.8148084, 144.980999"
2015-03-03T06:25:00+00:00,0013a20040b31571,1,510,28.4,28.4,28.4,98.1,98.1,98.1,34.7,34.7,34.7,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150303062500,,"-37.8197121, 144.9413253"
2015-03-03T11:20:00+00:00,0013a20040b31583,1,509,17.7,17.7,17.7,2.9,2.9,2.9,56.7,56.7,56.7,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150303112000,,"-37.8199043, 144.9404851"
2015-03-03T11:20:00+00:00,0013a20040b31571,1,510,17.1,17.1,17.1,0.9,0.9,0.9,50.0,50.0,50.0,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150303112000,,"-37.8197121, 144.9413253"
2015-03-03T11:20:00+00:00,0013a20040b5b337,1,511,17.7,17.7,17.7,10.7,10.7,10.7,49.1,49.1,49.1,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150303112000,,"-37.8195002, 144.9418888"
2015-03-03T14:55:00+00:00,0013a20040b3155c,1,506,16.8,16.8,16.8,8.6,8.6,8.6,51.0,51.0,51.0,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150303145500,,"-37.8203537, 144.9404816"
2015-03-03T10:10:00+00:00,0013a20040b31583,1,509,18.7,18.7,18.7,2.8,2.8,2.8,58.7,58.7,58.7,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150303101000,,"-37.8199043, 144.9404851"
2015-03-03T10:25:00+00:00,0013a20040b3155c,1,506,17.7,17.7,17.7,8.6,8.6,8.6,39.5,39.5,39.5,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150303102500,,"-37.8203537, 144.9404816"
2015-03-03T18:15:00+00:00,0013a20040b516ed,1,505,16.1,16.1,16.1,2.5,2.5,2.5,55.5,55.5,55.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150303181500,,"-37.813073, 144.9804061"
2015-03-03T18:30:00+00:00,0013a20040b3155c,1,506,15.2,15.2,15.2,8.8,8.8,8.8,53.3,53.3,53.3,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150303183000,,"-37.8203537, 144.9404816"
2015-03-03T18:30:00+00:00,0013a20040b315ec,1,501,14.5,14.5,14.5,1.2,1.2,1.2,65.8,65.8,65.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150303183000,,"-37.8148084, 144.980999"
2015-03-03T18:50:00+00:00,0013a20040b3155c,1,506,14.8,14.8,14.8,8.6,8.6,8.6,46.4,46.4,46.4,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150303185000,,"-37.8203537, 144.9404816"
2015-03-03T03:55:00+00:00,0013a20040b516ed,1,505,22.3,22.3,22.3,94.6,94.6,94.6,43.1,43.1,43.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150303035500,,"-37.813073, 144.9804061"
2015-03-03T05:10:00+00:00,0013a20040b31583,1,509,25.8,25.8,25.8,97.7,97.7,97.7,38.8,38.8,38.8,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150303051000,,"-37.8199043, 144.9404851"
2015-03-03T07:20:00+00:00,0013a20040b3155c,1,506,22.6,22.6,22.6,97.1,97.1,97.1,30.3,30.3,30.3,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150303072000,,"-37.8203537, 144.9404816"
2015-03-03T11:40:00+00:00,0013a20040b31583,1,509,17.7,17.7,17.7,2.9,2.9,2.9,59.3,59.3,59.3,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150303114000,,"-37.8199043, 144.9404851"
2015-03-03T14:15:00+00:00,0013a20040b5b337,1,511,17.1,17.1,17.1,10.5,10.5,10.5,50.5,50.5,50.5,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150303141500,,"-37.8195002, 144.9418888"
2015-03-03T08:05:00+00:00,0013a20040b31583,1,509,24.5,24.5,24.5,97.8,97.8,97.8,40.3,40.3,40.3,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150303080500,,"-37.8199043, 144.9404851"
2015-03-03T12:40:00+00:00,0013a20040b3155c,1,506,17.1,17.1,17.1,8.8,8.8,8.8,49.7,49.7,49.7,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150303124000,,"-37.8203537, 144.9404816"
2015-03-03T12:40:00+00:00,0013a20040b31583,1,509,17.7,17.7,17.7,2.6,2.6,2.6,60.1,60.1,60.1,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150303124000,,"-37.8199043, 144.9404851"
2015-03-03T09:55:00+00:00,0013a20040b3155c,1,506,18.1,18.1,18.1,9.0,9.0,9.0,32.7,32.7,32.7,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150303095500,,"-37.8203537, 144.9404816"
2015-03-03T18:20:00+00:00,0013a20040b315ec,1,501,14.2,14.2,14.2,1.1,1.1,1.1,65.6,65.6,65.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150303182000,,"-37.8148084, 144.980999"
2015-03-03T20:40:00+00:00,0013a20040b3155c,1,506,14.8,14.8,14.8,85.6,85.6,85.6,51.9,51.9,51.9,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150303204000,,"-37.8203537, 144.9404816"
2015-03-03T12:20:00+00:00,0013a20040b5b337,1,511,17.4,17.4,17.4,10.9,10.9,10.9,52.4,52.4,52.4,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150303122000,,"-37.8195002, 144.9418888"
2015-03-04T21:55:00+00:00,0013a20040b31583,1,509,14.5,14.5,14.5,92.9,92.9,92.9,46.1,46.1,46.1,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150304215500,,"-37.8199043, 144.9404851"
2015-03-04T12:05:00+00:00,0013a20040b3155c,1,506,19.0,19.0,19.0,8.3,8.3,8.3,33.2,33.2,33.2,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150304120500,,"-37.8203537, 144.9404816"
2015-03-03T14:35:00+00:00,0013a20040b3155c,1,506,16.8,16.8,16.8,8.6,8.6,8.6,51.0,51.0,51.0,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150303143500,,"-37.8203537, 144.9404816"
2015-03-03T23:10:00+00:00,0013a20040b315ec,1,501,16.5,16.5,16.5,91.9,91.9,91.9,48.5,48.5,48.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150303231000,,"-37.8148084, 144.980999"
2015-03-04T11:15:00+00:00,0013a20040b3155c,1,506,19.7,19.7,19.7,8.6,8.6,8.6,33.0,33.0,33.0,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150304111500,,"-37.8203537, 144.9404816"
2015-03-04T11:15:00+00:00,0013a20040b31571,1,510,19.7,19.7,19.7,0.8,0.8,0.8,41.7,41.7,41.7,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150304111500,,"-37.8197121, 144.9413253"
2015-03-03T23:20:00+00:00,0013a20040b31583,1,509,21.3,21.3,21.3,96.6,96.6,96.6,43.3,43.3,43.3,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150303232000,,"-37.8199043, 144.9404851"
2015-03-03T23:20:00+00:00,0013a20040b4b755,1,508,19.0,19.0,19.0,94.7,94.7,94.7,38.2,38.2,38.2,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150303232000,,"-37.8134078, 144.9794923"
2015-03-03T23:40:00+00:00,0013a20040b31571,1,510,19.0,19.0,19.0,95.8,95.8,95.8,43.3,43.3,43.3,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150303234000,,"-37.8197121, 144.9413253"
2015-03-03T23:45:00+00:00,0013a20040b516ed,1,505,22.3,22.3,22.3,93.2,93.2,93.2,42.3,42.3,42.3,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150303234500,,"-37.813073, 144.9804061"
2015-03-04T09:55:00+00:00,0013a20040b31571,1,510,20.6,20.6,20.6,0.8,0.8,0.8,39.3,39.3,39.3,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150304095500,,"-37.8197121, 144.9413253"
2015-03-04T13:00:00+00:00,0013a20040b5b318,1,502,17.7,17.7,17.7,2.7,2.7,2.7,42.5,42.5,42.5,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150304130000,,"-37.8146097, 144.9790177"
2015-03-04T13:10:00+00:00,0013a20040b31583,1,509,19.7,19.7,19.7,2.9,2.9,2.9,44.5,44.5,44.5,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150304131000,,"-37.8199043, 144.9404851"
2015-03-04T14:20:00+00:00,0013a20040b5b337,1,511,18.4,18.4,18.4,11.8,11.8,11.8,42.5,42.5,42.5,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150304142000,,"-37.8195002, 144.9418888"
2015-03-04T08:10:00+00:00,0013a20040b31583,1,509,26.5,26.5,26.5,97.7,97.7,97.7,31.6,31.6,31.6,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150304081000,,"-37.8199043, 144.9404851"
2015-03-04T08:10:00+00:00,0013a20040b31571,1,510,25.2,25.2,25.2,97.6,97.6,97.6,34.6,34.6,34.6,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150304081000,,"-37.8197121, 144.9413253"
2015-03-04T09:30:00+00:00,0013a20040b3155c,1,506,21.0,21.0,21.0,8.8,8.8,8.8,31.1,31.1,31.1,ENV,-37.8203537,144.9404816,0.71,Docklands Library,506-20150304093000,,"-37.8203537, 144.9404816"
2015-03-04T13:55:00+00:00,0013a20040b4b755,1,508,18.1,18.1,18.1,1.8,1.8,1.8,38.2,38.2,38.2,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150304135500,,"-37.8134078, 144.9794923"
2015-03-04T09:25:00+00:00,0013a20040b31583,1,509,21.9,21.9,21.9,6.2,6.2,6.2,39.8,39.8,39.8,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150304092500,,"-37.8199043, 144.9404851"
2015-03-04T09:25:00+00:00,0013a20040b31571,1,510,21.0,21.0,21.0,4.0,4.0,4.0,38.8,38.8,38.8,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150304092500,,"-37.8197121, 144.9413253"
2015-03-04T10:15:00+00:00,0013a20040b31583,1,509,21.0,21.0,21.0,2.9,2.9,2.9,40.9,40.9,40.9,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150304101500,,"-37.8199043, 144.9404851"
2015-03-04T11:35:00+00:00,0013a20040b31583,1,509,20.0,20.0,20.0,2.9,2.9,2.9,45.0,45.0,45.0,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150304113500,,"-37.8199043, 144.9404851"
2015-03-04T11:35:00+00:00,0013a20040b31571,1,510,19.0,19.0,19.0,0.8,0.8,0.8,43.4,43.4,43.4,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150304113500,,"-37.8197121, 144.9413253"
